id,name,score1,score2
8950,student_8950,68,70
8951,student_8951,90,99
8952,student_8952,92,57
8953,student_8953,78,61
8954,student_8954,77,99
8955,student_8955,79,99
8956,student_8956,90,54
8957,student_8957,86,59
8958,student_8958,82,83
8959,student_8959,98,95
8960,student_8960,94,59
8961,student_8961,72,58
8962,student_8962,84,58
8963,student_8963,95,91
8964,student_8964,69,77
8965,student_8965,65,79
8966,student_8966,81,67
8967,student_8967,66,55
8968,student_8968,90,78
8969,student_8969,76,91
8970,student_8970,59,66
8971,student_8971,97,70
8972,student_8972,73,100
8973,student_8973,87,77
8974,student_8974,61,83
8975,student_8975,58,50
8976,student_8976,92,58
8977,student_8977,93,100
8978,student_8978,56,97
8979,student_8979,84,85
8980,student_8980,90,90
8981,student_8981,82,99
8982,student_8982,66,78
8983,student_8983,83,98
8984,student_8984,91,68
8985,student_8985,63,71
8986,student_8986,82,95
8987,student_8987,97,81
8988,student_8988,77,91
8989,student_8989,84,76
8990,student_8990,88,81
8991,student_8991,82,54
8992,student_8992,60,84
8993,student_8993,79,90
8994,student_8994,69,61
8995,student_8995,69,99
8996,student_8996,99,88
8997,student_8997,52,53
8998,student_8998,64,56
8999,student_8999,77,53
9000,student_9000,85,100
9001,student_9001,77,95
9002,student_9002,98,87
9003,student_9003,62,52
9004,student_9004,88,92
9005,student_9005,98,82
9006,student_9006,56,91
9007,student_9007,55,83
9008,student_9008,70,61
9009,student_9009,73,59
9010,student_9010,90,57
9011,student_9011,65,73
9012,student_9012,70,100
9013,student_9013,83,50
9014,student_9014,55,86
9015,student_9015,68,79
9016,student_9016,87,53
9017,student_9017,99,71
9018,student_9018,88,51
9019,student_9019,72,90
9020,student_9020,57,76
9021,student_9021,98,98
9022,student_9022,88,91
9023,student_9023,55,89
9024,student_9024,65,73
9025,student_9025,93,61
9026,student_9026,67,78
9027,student_9027,64,60
9028,student_9028,71,54
9029,student_9029,88,91
9030,student_9030,87,67
9031,student_9031,81,80
9032,student_9032,74,54
9033,student_9033,85,91
9034,student_9034,80,58
9035,student_9035,81,56
9036,student_9036,61,71
9037,student_9037,50,87
9038,student_9038,51,65
9039,student_9039,56,69
9040,student_9040,60,57
9041,student_9041,58,59
9042,student_9042,56,82
9043,student_9043,90,60
9044,student_9044,83,76
9045,student_9045,57,84
9046,student_9046,66,65
9047,student_9047,95,93
9048,student_9048,68,84
9049,student_9049,95,63
9050,student_9050,65,74
9051,student_9051,72,84
9052,student_9052,58,86
9053,student_9053,78,91
9054,student_9054,99,53
9055,student_9055,50,82
9056,student_9056,97,89
9057,student_9057,90,84
9058,student_9058,83,75
9059,student_9059,51,55
9060,student_9060,64,57
9061,student_9061,90,96
9062,student_9062,59,72
9063,student_9063,51,93
9064,student_9064,65,54
9065,student_9065,82,90
9066,student_9066,53,99
9067,student_9067,68,58
9068,student_9068,97,83
9069,student_9069,92,58
9070,student_9070,99,52
9071,student_9071,54,86
9072,student_9072,61,83
9073,student_9073,86,92
9074,student_9074,94,96
9075,student_9075,66,83
9076,student_9076,50,50
9077,student_9077,95,68
9078,student_9078,52,91
9079,student_9079,87,55
9080,student_9080,99,84
9081,student_9081,57,83
9082,student_9082,72,87
9083,student_9083,56,52
9084,student_9084,86,85
9085,student_9085,88,51
9086,student_9086,100,63
9087,student_9087,63,66
9088,student_9088,64,52
9089,student_9089,50,86
9090,student_9090,52,71
9091,student_9091,66,69
9092,student_9092,58,84
9093,student_9093,94,77
9094,student_9094,95,79
9095,student_9095,90,81
9096,student_9096,69,98
9097,student_9097,82,80
9098,student_9098,67,52
9099,student_9099,79,76
9100,student_9100,60,86
9101,student_9101,91,84
9102,student_9102,90,78
9103,student_9103,77,97
9104,student_9104,85,72
9105,student_9105,60,56
9106,student_9106,64,61
9107,student_9107,90,65
9108,student_9108,59,52
9109,student_9109,84,81
9110,student_9110,100,59
9111,student_9111,53,92
9112,student_9112,93,86
9113,student_9113,85,60
9114,student_9114,79,64
9115,student_9115,94,94
9116,student_9116,77,54
9117,student_9117,80,61
9118,student_9118,71,79
9119,student_9119,88,83
9120,student_9120,90,63
9121,student_9121,84,65
9122,student_9122,67,54
9123,student_9123,100,70
9124,student_9124,87,67
9125,student_9125,98,52
9126,student_9126,80,71
9127,student_9127,91,78
9128,student_9128,79,86
9129,student_9129,59,61
9130,student_9130,97,89
9131,student_9131,79,57
9132,student_9132,89,67
9133,student_9133,70,69
9134,student_9134,87,87
9135,student_9135,89,67
9136,student_9136,78,54
9137,student_9137,53,73
9138,student_9138,75,100
9139,student_9139,54,100
9140,student_9140,69,84
9141,student_9141,86,84
9142,student_9142,50,50
9143,student_9143,74,81
9144,student_9144,57,88
9145,student_9145,79,64
9146,student_9146,71,97
9147,student_9147,95,88
9148,student_9148,63,74
9149,student_9149,75,50
9150,student_9150,72,65
9151,student_9151,100,78
9152,student_9152,83,84
9153,student_9153,91,78
9154,student_9154,71,90
9155,student_9155,61,77
9156,student_9156,92,59
9157,student_9157,82,69
9158,student_9158,95,62
9159,student_9159,65,58
9160,student_9160,96,90
9161,student_9161,52,56
9162,student_9162,80,90
9163,student_9163,66,74
9164,student_9164,64,60
9165,student_9165,74,79
9166,student_9166,74,59
9167,student_9167,61,68
9168,student_9168,98,69
9169,student_9169,59,79
9170,student_9170,50,69
9171,student_9171,72,65
9172,student_9172,67,52
9173,student_9173,76,65
9174,student_9174,60,78
9175,student_9175,100,83
9176,student_9176,68,52
9177,student_9177,92,83
9178,student_9178,55,52
9179,student_9179,61,98
9180,student_9180,88,97
9181,student_9181,83,54
9182,student_9182,64,75
9183,student_9183,88,54
9184,student_9184,84,58
9185,student_9185,78,84
9186,student_9186,74,89
9187,student_9187,87,83
9188,student_9188,99,98
9189,student_9189,55,80
9190,student_9190,99,64
9191,student_9191,87,84
9192,student_9192,91,93
9193,student_9193,85,88
9194,student_9194,66,99
9195,student_9195,88,84
9196,student_9196,96,57
9197,student_9197,86,50
9198,student_9198,57,73
9199,student_9199,50,58
9200,student_9200,55,88
9201,student_9201,81,76
9202,student_9202,84,80
9203,student_9203,98,72
9204,student_9204,83,89
9205,student_9205,94,80
9206,student_9206,85,95
9207,student_9207,89,99
9208,student_9208,55,66
9209,student_9209,72,96
9210,student_9210,54,72
9211,student_9211,55,80
9212,student_9212,63,86
9213,student_9213,80,61
9214,student_9214,59,66
9215,student_9215,57,82
9216,student_9216,70,52
9217,student_9217,65,93
9218,student_9218,70,75
9219,student_9219,73,86
9220,student_9220,93,67
9221,student_9221,69,50
9222,student_9222,69,71
9223,student_9223,81,88
9224,student_9224,99,71
9225,student_9225,50,60
9226,student_9226,57,84
9227,student_9227,74,68
9228,student_9228,50,71
9229,student_9229,79,69
9230,student_9230,78,98
9231,student_9231,50,89
9232,student_9232,86,86
9233,student_9233,63,58
9234,student_9234,57,94
9235,student_9235,83,66
9236,student_9236,79,53
9237,student_9237,52,71
9238,student_9238,87,82
9239,student_9239,66,79
9240,student_9240,71,77
9241,student_9241,77,97
9242,student_9242,90,87
9243,student_9243,89,88
9244,student_9244,79,84
9245,student_9245,80,94
9246,student_9246,85,89
9247,student_9247,56,64
9248,student_9248,80,65
9249,student_9249,89,96
9250,student_9250,97,93
9251,student_9251,91,52
9252,student_9252,86,93
9253,student_9253,87,64
9254,student_9254,86,99
9255,student_9255,84,99
9256,student_9256,88,71
9257,student_9257,62,53
9258,student_9258,72,91
9259,student_9259,69,74
9260,student_9260,63,80
9261,student_9261,57,65
9262,student_9262,60,78
9263,student_9263,99,66
9264,student_9264,83,72
9265,student_9265,100,91
9266,student_9266,53,66
9267,student_9267,80,85
9268,student_9268,79,61
9269,student_9269,98,55
9270,student_9270,68,79
9271,student_9271,88,100
9272,student_9272,88,90
9273,student_9273,89,55
9274,student_9274,69,81
9275,student_9275,90,82
9276,student_9276,95,69
9277,student_9277,95,53
9278,student_9278,82,63
9279,student_9279,76,53
9280,student_9280,72,83
9281,student_9281,64,71
9282,student_9282,100,83
9283,student_9283,86,66
9284,student_9284,74,96
9285,student_9285,65,63
9286,student_9286,73,94
9287,student_9287,82,87
9288,student_9288,78,75
9289,student_9289,62,55
9290,student_9290,61,57
9291,student_9291,75,60
9292,student_9292,52,90
9293,student_9293,51,73
9294,student_9294,66,93
9295,student_9295,89,53
9296,student_9296,80,63
9297,student_9297,82,88
9298,student_9298,61,52
9299,student_9299,73,66
9300,student_9300,64,57
9301,student_9301,74,85
9302,student_9302,72,97
9303,student_9303,87,70
9304,student_9304,51,92
9305,student_9305,94,56
9306,student_9306,69,56
9307,student_9307,94,94
9308,student_9308,65,55
9309,student_9309,100,93
9310,student_9310,67,76
9311,student_9311,97,77
9312,student_9312,81,100
9313,student_9313,63,80
9314,student_9314,80,76
9315,student_9315,80,55
9316,student_9316,60,60
9317,student_9317,96,94
9318,student_9318,66,52
9319,student_9319,76,59
9320,student_9320,65,88
9321,student_9321,62,93
9322,student_9322,77,85
9323,student_9323,81,65
9324,student_9324,63,54
9325,student_9325,79,63
9326,student_9326,86,91
9327,student_9327,88,78
9328,student_9328,82,82
9329,student_9329,62,80
9330,student_9330,100,69
9331,student_9331,69,70
9332,student_9332,67,78
9333,student_9333,53,76
9334,student_9334,99,67
9335,student_9335,78,60
9336,student_9336,50,56
9337,student_9337,82,72
9338,student_9338,94,92
9339,student_9339,78,86
9340,student_9340,78,80
9341,student_9341,52,50
9342,student_9342,62,68
9343,student_9343,76,63
9344,student_9344,51,78
9345,student_9345,60,100
9346,student_9346,81,91
9347,student_9347,61,65
9348,student_9348,78,78
9349,student_9349,52,55
9350,student_9350,82,53
9351,student_9351,61,85
9352,student_9352,51,93
9353,student_9353,69,92
9354,student_9354,86,52
9355,student_9355,77,81
9356,student_9356,82,50
9357,student_9357,91,61
9358,student_9358,81,79
9359,student_9359,91,95
9360,student_9360,98,52
9361,student_9361,76,73
9362,student_9362,95,84
9363,student_9363,73,51
9364,student_9364,85,60
9365,student_9365,73,56
9366,student_9366,78,61
9367,student_9367,78,60
9368,student_9368,52,99
9369,student_9369,83,76
9370,student_9370,81,58
9371,student_9371,79,80
9372,student_9372,60,61
9373,student_9373,53,85
9374,student_9374,78,60
9375,student_9375,62,74
9376,student_9376,60,61
9377,student_9377,77,93
9378,student_9378,65,85
9379,student_9379,65,96
9380,student_9380,80,50
9381,student_9381,98,94
9382,student_9382,75,85
9383,student_9383,88,85
9384,student_9384,82,88
9385,student_9385,64,90
9386,student_9386,70,59
9387,student_9387,98,97
9388,student_9388,59,61
9389,student_9389,57,82
9390,student_9390,66,70
9391,student_9391,58,79
9392,student_9392,78,83
9393,student_9393,54,54
9394,student_9394,63,79
9395,student_9395,72,93
9396,student_9396,55,61
9397,student_9397,61,67
9398,student_9398,90,90
9399,student_9399,98,67
9400,student_9400,66,50
9401,student_9401,83,86
9402,student_9402,82,78
9403,student_9403,83,86
9404,student_9404,93,90
9405,student_9405,64,61
9406,student_9406,57,59
9407,student_9407,67,65
9408,student_9408,57,99
9409,student_9409,86,56
9410,student_9410,65,90
9411,student_9411,63,86
9412,student_9412,61,74
9413,student_9413,75,75
9414,student_9414,100,86
9415,student_9415,64,61
9416,student_9416,57,62
9417,student_9417,69,75
9418,student_9418,94,58
9419,student_9419,53,58
9420,student_9420,73,98
9421,student_9421,79,83
9422,student_9422,85,83
9423,student_9423,79,52
9424,student_9424,58,86
9425,student_9425,58,56
9426,student_9426,76,62
9427,student_9427,56,94
9428,student_9428,67,54
9429,student_9429,97,50
9430,student_9430,99,57
9431,student_9431,75,94
9432,student_9432,83,96
9433,student_9433,93,63
9434,student_9434,80,85
9435,student_9435,80,66
9436,student_9436,53,83
9437,student_9437,95,72
9438,student_9438,97,91
9439,student_9439,58,65
9440,student_9440,57,78
9441,student_9441,66,51
9442,student_9442,74,52
9443,student_9443,55,81
9444,student_9444,67,57
9445,student_9445,87,89
9446,student_9446,60,95
9447,student_9447,74,53
9448,student_9448,98,77
9449,student_9449,67,58
9450,student_9450,80,83
9451,student_9451,89,71
9452,student_9452,98,89
9453,student_9453,99,87
9454,student_9454,88,76
9455,student_9455,72,86
9456,student_9456,84,75
9457,student_9457,52,64
9458,student_9458,66,95
9459,student_9459,64,53
9460,student_9460,81,71
9461,student_9461,76,91
9462,student_9462,70,94
9463,student_9463,96,80
9464,student_9464,60,56
9465,student_9465,58,69
9466,student_9466,64,74
9467,student_9467,61,96
9468,student_9468,97,50
9469,student_9469,99,77
9470,student_9470,68,92
9471,student_9471,90,82
9472,student_9472,69,70
9473,student_9473,69,61
9474,student_9474,61,73
9475,student_9475,59,52
9476,student_9476,61,93
9477,student_9477,75,65
9478,student_9478,90,51
9479,student_9479,63,74
9480,student_9480,100,96
9481,student_9481,88,92
9482,student_9482,60,53
9483,student_9483,91,63
9484,student_9484,60,80
9485,student_9485,57,83
9486,student_9486,83,80
9487,student_9487,74,95
9488,student_9488,96,84
9489,student_9489,94,90
9490,student_9490,58,79
9491,student_9491,91,54
9492,student_9492,99,72
9493,student_9493,77,67
9494,student_9494,54,51
9495,student_9495,94,65
9496,student_9496,54,95
9497,student_9497,51,84
9498,student_9498,52,85
9499,student_9499,92,62
9500,student_9500,55,65
9501,student_9501,58,54
9502,student_9502,96,71
9503,student_9503,71,63
9504,student_9504,100,52
9505,student_9505,53,95
9506,student_9506,79,80
9507,student_9507,85,50
9508,student_9508,69,72
9509,student_9509,89,95
9510,student_9510,60,54
9511,student_9511,67,82
9512,student_9512,60,78
9513,student_9513,70,54
9514,student_9514,93,61
9515,student_9515,88,97
9516,student_9516,70,97
9517,student_9517,63,60
9518,student_9518,88,96
9519,student_9519,73,52
9520,student_9520,55,71
9521,student_9521,84,68
9522,student_9522,67,81
9523,student_9523,56,58
9524,student_9524,80,61
9525,student_9525,57,62
9526,student_9526,85,92
9527,student_9527,87,88
9528,student_9528,62,52
9529,student_9529,83,76
9530,student_9530,62,92
9531,student_9531,79,74
9532,student_9532,61,53
9533,student_9533,84,90
9534,student_9534,91,89
9535,student_9535,92,97
9536,student_9536,83,54
9537,student_9537,60,96
9538,student_9538,90,64
9539,student_9539,54,50
9540,student_9540,55,80
9541,student_9541,88,96
9542,student_9542,62,81
9543,student_9543,75,51
9544,student_9544,93,64
9545,student_9545,70,50
9546,student_9546,92,66
9547,student_9547,84,100
9548,student_9548,61,57
9549,student_9549,54,96
9550,student_9550,59,55
9551,student_9551,61,92
9552,student_9552,69,89
9553,student_9553,86,65
9554,student_9554,52,57
9555,student_9555,86,76
9556,student_9556,100,99
9557,student_9557,86,96
9558,student_9558,84,91
9559,student_9559,75,86
9560,student_9560,65,69
9561,student_9561,79,96
9562,student_9562,61,68
9563,student_9563,87,73
9564,student_9564,98,67
9565,student_9565,80,52
9566,student_9566,69,56
9567,student_9567,69,51
9568,student_9568,78,58
9569,student_9569,72,88
9570,student_9570,72,65
9571,student_9571,60,85
9572,student_9572,61,97
9573,student_9573,93,56
9574,student_9574,87,70
9575,student_9575,99,51
9576,student_9576,64,82
9577,student_9577,60,68
9578,student_9578,90,85
9579,student_9579,93,92
9580,student_9580,74,82
9581,student_9581,86,98
9582,student_9582,99,85
9583,student_9583,90,54
9584,student_9584,74,53
9585,student_9585,85,52
9586,student_9586,56,93
9587,student_9587,60,82
9588,student_9588,99,77
9589,student_9589,80,69
9590,student_9590,98,84
9591,student_9591,59,93
9592,student_9592,97,76
9593,student_9593,71,85
9594,student_9594,62,57
9595,student_9595,71,59
9596,student_9596,62,50
9597,student_9597,82,61
9598,student_9598,80,97
9599,student_9599,56,62
9600,student_9600,70,61
9601,student_9601,60,98
9602,student_9602,100,89
9603,student_9603,85,100
9604,student_9604,68,58
9605,student_9605,88,98
9606,student_9606,87,93
9607,student_9607,84,66
9608,student_9608,99,86
9609,student_9609,65,82
9610,student_9610,54,84
9611,student_9611,70,95
9612,student_9612,51,67
9613,student_9613,66,89
9614,student_9614,95,85
9615,student_9615,66,79
9616,student_9616,74,89
9617,student_9617,64,54
9618,student_9618,97,57
9619,student_9619,90,74
9620,student_9620,88,100
9621,student_9621,78,61
9622,student_9622,89,81
9623,student_9623,64,95
9624,student_9624,88,96
9625,student_9625,71,63
9626,student_9626,76,61
9627,student_9627,82,77
9628,student_9628,73,64
9629,student_9629,51,92
9630,student_9630,69,71
9631,student_9631,70,65
9632,student_9632,62,78
9633,student_9633,93,71
9634,student_9634,68,56
9635,student_9635,84,70
9636,student_9636,100,84
9637,student_9637,86,85
9638,student_9638,52,59
9639,student_9639,58,98
9640,student_9640,50,98
9641,student_9641,62,96
9642,student_9642,67,93
9643,student_9643,71,60
9644,student_9644,64,69
9645,student_9645,92,99
9646,student_9646,83,88
9647,student_9647,61,64
9648,student_9648,74,75
9649,student_9649,84,80
9650,student_9650,79,89
9651,student_9651,86,86
9652,student_9652,100,94
9653,student_9653,69,74
9654,student_9654,79,91
9655,student_9655,74,98
9656,student_9656,62,62
9657,student_9657,53,95
